userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,
29/08/2021 11:26:21,0.07,5.83,4.97,3.04,1,1,spatialPitch,5,0,8/29/2021 11:09:05
29/08/2021 11:26:21,49.40,2.21,0.11,2.20,2,1,spatialPitch,5,0,
29/08/2021 11:26:21,0.07,6.04,6.03,0.33,3,1,spatialPitch,5,0,
29/08/2021 11:26:21,19.04,0.43,0.41,0.14,4,1,spatialPitch,5,0,
29/08/2021 11:26:21,14.77,0.65,0.65,0.01,5,1,spatialPitch,5,0,
29/08/2021 11:26:21,133.67,5.70,5.17,2.41,6,1,spatialPitch,5,0,
29/08/2021 11:26:21,72.47,8.07,8.03,0.79,7,1,spatialPitch,5,0,
29/08/2021 11:26:21,25.15,0.16,0.12,0.11,8,1,spatialPitch,5,0,
29/08/2021 11:26:21,0.07,10.10,8.97,4.65,9,1,spatialPitch,5,0,
29/08/2021 11:26:21,51.25,0.54,0.07,0.54,10,1,spatialPitch,5,0,
8/29/2021 2:10:07 PM,7.94,2.48,1.53,1.95,1,2,spatialPitch,3,3,8/29/2021 14:41:14
8/29/2021 2:10:07 PM,14.20,1.77,1.59,0.78,2,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,31.55,1.68,1.66,0.22,3,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,14.61,2.61,2.39,1.05,4,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,27.88,4.29,4.24,0.70,5,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,12.01,1.27,1.17,0.49,6,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,16.00,1.48,0.14,1.47,7,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,14.33,2.15,0.23,2.14,8,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,3.55,0.54,0.54,0.01,9,2,spatialPitch,3,3,
8/29/2021 2:10:07 PM,7.82,1.46,1.45,0.23,10,2,spatialPitch,3,3,
